index_word,streak,date,sample_x,english,hiragana,kanji,date_added,rank,sample_y,is_active
302,2,11/08/2020,1,absolutely,ぜったい,絶対,28/06/2020,3,1,1
302,3,13/08/2020,1,absolutely,ぜったい,絶対,28/06/2020,3,1,1
302,4,17/08/2020,1,absolutely,ぜったい,絶対,28/06/2020,3,1,1
302,5,24/08/2020,1,absolutely,ぜったい,絶対,28/06/2020,3,1,1
302,6,07/09/2020,1,absolutely,ぜったい,絶対,28/06/2020,3,1,1
302,7,21/09/2020,1,absolutely,ぜったい,絶対,28/06/2020,3,1,1
302,6,22/10/2020,1,absolutely,ぜったい,絶対,28/06/2020,3,1,1
302,6,05/11/2020,1,absolutely,ぜったい,絶対,28/06/2020,3,1,1
302,7,19/11/2020,1,absolutely,ぜったい,絶対,28/06/2020,3,1,1
302,6,21/12/2020,1,absolutely,ぜったい,絶対,28/06/2020,3,1,1
302,5,02/01/2021,1,absolutely,ぜったい,絶対,28/06/2020,3,1,1
318,3,07/08/2020,1,to think;to consider,かんがえる,考える,09/07/2020,2,1,1
318,4,11/08/2020,1,to think;to consider,かんがえる,考える,09/07/2020,2,1,1
318,5,18/08/2020,1,to think;to consider,かんがえる,考える,09/07/2020,2,1,1
318,4,01/09/2020,1,to think;to consider,かんがえる,考える,09/07/2020,2,1,1
318,5,09/09/2020,1,to think;to consider,かんがえる,考える,09/07/2020,2,1,1
318,6,23/09/2020,1,to think;to consider,かんがえる,考える,09/07/2020,2,1,1
318,5,07/10/2020,1,to think;to consider,かんがえる,考える,09/07/2020,2,1,1
318,5,22/10/2020,1,to think;to consider,かんがえる,考える,09/07/2020,2,1,1
318,6,05/11/2020,1,to think;to consider,かんがえる,考える,09/07/2020,2,1,1
318,6,19/11/2020,1,to think;to consider,かんがえる,考える,09/07/2020,2,1,1
318,5,03/12/2020,1,to think;to consider,かんがえる,考える,09/07/2020,2,1,1
318,4,17/12/2020,1,to think;to consider,かんがえる,考える,09/07/2020,2,1,1
318,5,24/12/2020,1,to think;to consider,かんがえる,考える,09/07/2020,2,1,1
323,6,07/08/2020,1,boat;ship,ふね,船,11/07/2020,2,1,1
323,7,21/08/2020,1,boat;ship,ふね,船,11/07/2020,2,1,1
323,8,21/09/2020,1,boat;ship,ふね,船,11/07/2020,2,1,1
323,8,22/10/2020,1,boat;ship,ふね,船,11/07/2020,2,1,1
323,8,22/11/2020,1,boat;ship,ふね,船,11/07/2020,2,1,1
323,7,23/12/2020,1,boat;ship,ふね,船,11/07/2020,2,1,1
337,3,07/08/2020,1,round trip,おうふく,往復,15/07/2020,3,1,1
337,2,11/08/2020,1,round trip,おうふく,往復,15/07/2020,3,1,1
337,3,13/08/2020,1,round trip,おうふく,往復,15/07/2020,3,1,1
337,3,17/08/2020,1,round trip,おうふく,往復,15/07/2020,3,1,1
337,4,21/08/2020,1,round trip,おうふく,往復,15/07/2020,3,1,1
337,3,29/08/2020,1,round trip,おうふく,往復,15/07/2020,3,1,1
337,2,02/09/2020,1,round trip,おうふく,往復,15/07/2020,3,1,1
337,2,04/09/2020,1,round trip,おうふく,往復,15/07/2020,3,1,1
337,1,09/09/2020,1,round trip,おうふく,往復,15/07/2020,3,1,1
337,2,10/09/2020,1,round trip,おうふく,往復,15/07/2020,3,1,1
337,3,12/09/2020,1,round trip,おうふく,往復,15/07/2020,3,1,1
337,4,16/09/2020,1,round trip,おうふく,往復,15/07/2020,3,1,1
337,5,23/09/2020,1,round trip,おうふく,往復,15/07/2020,3,1,1
337,5,07/10/2020,1,round trip,おうふく,往復,15/07/2020,3,1,1
337,5,21/10/2020,1,round trip,おうふく,往復,15/07/2020,3,1,1
337,5,04/11/2020,1,round trip,おうふく,往復,15/07/2020,3,1,1
337,6,18/11/2020,1,round trip,おうふく,往復,15/07/2020,3,1,1
337,7,02/12/2020,1,round trip,おうふく,往復,15/07/2020,3,1,1
337,8,02/01/2021,1,round trip,おうふく,往復,15/07/2020,3,1,1
345,4,07/08/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,3,14/08/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,4,18/08/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,4,25/08/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,3,01/09/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,4,05/09/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,5,12/09/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,5,26/09/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,4,10/10/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,3,17/10/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,4,22/10/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,4,29/10/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,3,05/11/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,3,09/11/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,4,14/11/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,3,21/11/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,3,25/11/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,4,30/11/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,3,07/12/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,4,11/12/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,5,18/12/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
345,6,30/12/2020,1,the future,しょうらい,将来,17/07/2020,5,1,1
354,3,07/08/2020,1,to get tired,つかれる,疲れる,20/07/2020,2,1,1
354,4,11/08/2020,1,to get tired,つかれる,疲れる,20/07/2020,2,1,1
354,5,18/08/2020,1,to get tired,つかれる,疲れる,20/07/2020,2,1,1
354,4,01/09/2020,1,to get tired,つかれる,疲れる,20/07/2020,2,1,1
354,5,08/09/2020,1,to get tired,つかれる,疲れる,20/07/2020,2,1,1
354,6,22/09/2020,1,to get tired,つかれる,疲れる,20/07/2020,2,1,1
354,7,06/10/2020,1,to get tired,つかれる,疲れる,20/07/2020,2,1,1
354,7,06/11/2020,1,to get tired,つかれる,疲れる,20/07/2020,2,1,1
354,6,07/12/2020,1,to get tired,つかれる,疲れる,20/07/2020,2,1,1
354,7,21/12/2020,1,to get tired,つかれる,疲れる,20/07/2020,2,1,1
3,6,08/08/2020,1,class,じゅぎょう,授業,09/05/2020,3,1,1
3,7,22/08/2020,1,class,じゅぎょう,授業,09/05/2020,3,1,1
3,6,22/09/2020,1,class,じゅぎょう,授業,09/05/2020,3,1,1
3,7,06/10/2020,1,class,じゅぎょう,授業,09/05/2020,3,1,1
3,7,06/11/2020,1,class,じゅぎょう,授業,09/05/2020,3,1,1
3,8,07/12/2020,1,class,じゅぎょう,授業,09/05/2020,3,1,1
19,8,08/08/2020,1,to keep (a promise),まもる,守る,09/05/2020,2,1,0
19,9,08/09/2020,1,to keep (a promise),まもる,守る,09/05/2020,2,1,0
19,10,09/10/2020,1,to keep (a promise),まもる,守る,09/05/2020,2,1,0
78,7,08/08/2020,1,japanese inn,りょかん,旅館,16/05/2020,3,1,0
78,8,09/09/2020,1,japanese inn,りょかん,旅館,16/05/2020,3,1,0
78,9,11/10/2020,1,japanese inn,りょかん,旅館,16/05/2020,3,1,0
78,10,11/11/2020,1,japanese inn,りょかん,旅館,16/05/2020,3,1,0
108,7,08/08/2020,1,Thursday,もくようび,木曜日,25/05/2020,2,1,0
108,8,08/09/2020,1,Thursday,もくようび,木曜日,25/05/2020,2,1,0
108,9,09/10/2020,1,Thursday,もくようび,木曜日,25/05/2020,2,1,0
108,9,09/11/2020,1,Thursday,もくようび,木曜日,25/05/2020,2,1,0
108,10,10/12/2020,1,Thursday,もくようび,木曜日,25/05/2020,2,1,0
196,6,08/08/2020,1,(to do something) late,おそく,遅く,13/06/2020,2,1,0
196,7,22/08/2020,1,(to do something) late,おそく,遅く,13/06/2020,2,1,0
196,7,22/09/2020,1,(to do something) late,おそく,遅く,13/06/2020,2,1,0
196,8,23/10/2020,1,(to do something) late,おそく,遅く,13/06/2020,2,1,0
196,9,23/11/2020,1,(to do something) late,おそく,遅く,13/06/2020,2,1,0
196,10,24/12/2020,1,(to do something) late,おそく,遅く,13/06/2020,2,1,0
210,6,08/08/2020,1,short (height),せがひくい,背が低い,15/06/2020,3,1,1
210,7,22/08/2020,1,short (height),せがひくい,背が低い,15/06/2020,3,1,1
210,7,22/09/2020,1,short (height),せがひくい,背が低い,15/06/2020,3,1,1
210,8,23/10/2020,1,short (height),せがひくい,背が低い,15/06/2020,3,1,1
210,9,23/11/2020,1,short (height),せがひくい,背が低い,15/06/2020,3,1,1
210,9,24/12/2020,1,short (height),せがひくい,背が低い,15/06/2020,3,1,1
235,3,08/08/2020,1,to start; to begin,はじめる,始める,18/06/2020,3,1,1
235,4,12/08/2020,1,to start; to begin,はじめる,始める,18/06/2020,3,1,1
235,5,19/08/2020,1,to start; to begin,はじめる,始める,18/06/2020,3,1,1
235,5,02/09/2020,1,to start; to begin,はじめる,始める,18/06/2020,3,1,1
235,4,16/09/2020,1,to start; to begin,はじめる,始める,18/06/2020,3,1,1
235,4,23/09/2020,1,to start; to begin,はじめる,始める,18/06/2020,3,1,1
235,3,30/09/2020,1,to start; to begin,はじめる,始める,18/06/2020,3,1,1
235,2,04/10/2020,1,to start; to begin,はじめる,始める,18/06/2020,3,1,1
235,3,06/10/2020,1,to start; to begin,はじめる,始める,18/06/2020,3,1,1
235,4,10/10/2020,1,to start; to begin,はじめる,始める,18/06/2020,3,1,1
235,5,17/10/2020,1,to start; to begin,はじめる,始める,18/06/2020,3,1,1
235,6,31/10/2020,1,to start; to begin,はじめる,始める,18/06/2020,3,1,1
235,7,14/11/2020,1,to start; to begin,はじめる,始める,18/06/2020,3,1,1
235,6,15/12/2020,1,to start; to begin,はじめる,始める,18/06/2020,3,1,1
235,0,27/12/2020,1,to start; to begin,はじめる,始める,18/06/2020,3,1,1
235,1,28/12/2020,1,to start; to begin,はじめる,始める,18/06/2020,3,1,1
235,2,29/12/2020,1,to start; to begin,はじめる,始める,18/06/2020,3,1,1
235,3,31/12/2020,1,to start; to begin,はじめる,始める,18/06/2020,3,1,1
236,7,08/08/2020,1,to drive,うんてんする,運転する,18/06/2020,4,1,0
236,8,08/09/2020,1,to drive,うんてんする,運転する,18/06/2020,4,1,0
236,9,09/10/2020,1,to drive,うんてんする,運転する,18/06/2020,4,1,0
236,10,09/11/2020,1,to drive,うんてんする,運転する,18/06/2020,4,1,0
239,3,08/08/2020,1,to cook,りょうりする,料理する,18/06/2020,4,1,1
239,4,12/08/2020,1,to cook,りょうりする,料理する,18/06/2020,4,1,1
239,5,19/08/2020,1,to cook,りょうりする,料理する,18/06/2020,4,1,1
239,6,02/09/2020,1,to cook,りょうりする,料理する,18/06/2020,4,1,1
239,5,16/09/2020,1,to cook,りょうりする,料理する,18/06/2020,4,1,1
239,6,30/09/2020,1,to cook,りょうりする,料理する,18/06/2020,4,1,1
239,5,17/10/2020,1,to cook,りょうりする,料理する,18/06/2020,4,1,1
239,5,31/10/2020,1,to cook,りょうりする,料理する,18/06/2020,4,1,1
239,6,14/11/2020,1,to cook,りょうりする,料理する,18/06/2020,4,1,1
239,6,28/11/2020,1,to cook,りょうりする,料理する,18/06/2020,4,1,1
239,7,14/12/2020,1,to cook,りょうりする,料理する,18/06/2020,4,1,1
264,7,08/08/2020,1,to do exercise,うんどうする,運動する,23/06/2020,4,1,0
264,8,08/09/2020,1,to do exercise,うんどうする,運動する,23/06/2020,4,1,0
264,9,09/10/2020,1,to do exercise,うんどうする,運動する,23/06/2020,4,1,0
264,10,09/11/2020,1,to do exercise,うんどうする,運動する,23/06/2020,4,1,0
273,7,08/08/2020,1,gold (colour),きんいろ,金色,23/06/2020,1,1,0
273,8,09/09/2020,1,gold (colour),きんいろ,金色,23/06/2020,1,1,0
273,9,10/10/2020,1,gold (colour),きんいろ,金色,23/06/2020,1,1,0
273,10,10/11/2020,1,gold (colour),きんいろ,金色,23/06/2020,1,1,0
277,7,08/08/2020,1,rich person,おかねもち,お金持ち,26/06/2020,2,1,0
277,6,08/09/2020,1,rich person,おかねもち,お金持ち,26/06/2020,2,1,0
277,7,22/09/2020,1,rich person,おかねもち,お金持ち,26/06/2020,2,1,0
277,8,23/10/2020,1,rich person,おかねもち,お金持ち,26/06/2020,2,1,0
277,9,23/11/2020,1,rich person,おかねもち,お金持ち,26/06/2020,2,1,0
277,10,24/12/2020,1,rich person,おかねもち,お金持ち,26/06/2020,2,1,0
299,5,08/08/2020,1,the first,さいしょ,最初,28/06/2020,3,1,1
299,6,22/08/2020,1,the first,さいしょ,最初,28/06/2020,3,1,1
299,5,05/09/2020,1,the first,さいしょ,最初,28/06/2020,3,1,1
299,6,19/09/2020,1,the first,さいしょ,最初,28/06/2020,3,1,1
299,6,03/10/2020,1,the first,さいしょ,最初,28/06/2020,3,1,1
299,5,17/10/2020,1,the first,さいしょ,最初,28/06/2020,3,1,1
299,6,31/10/2020,1,the first,さいしょ,最初,28/06/2020,3,1,1
299,7,14/11/2020,1,the first,さいしょ,最初,28/06/2020,3,1,1
299,8,15/12/2020,1,the first,さいしょ,最初,28/06/2020,3,1,1
321,6,08/08/2020,1,flight,びん,便,11/07/2020,1,1,1
321,7,22/08/2020,1,flight,びん,便,11/07/2020,1,1,1
321,7,22/09/2020,1,flight,びん,便,11/07/2020,1,1,1
321,7,23/10/2020,1,flight,びん,便,11/07/2020,1,1,1
321,6,23/11/2020,1,flight,びん,便,11/07/2020,1,1,1
321,7,07/12/2020,1,flight,びん,便,11/07/2020,1,1,1
326,4,08/08/2020,1,warm,あたたかい,暖かい,13/07/2020,3,1,1
326,5,15/08/2020,1,warm,あたたかい,暖かい,13/07/2020,3,1,1
326,6,29/08/2020,1,warm,あたたかい,暖かい,13/07/2020,3,1,1
326,6,12/09/2020,1,warm,あたたかい,暖かい,13/07/2020,3,1,1
326,6,26/09/2020,1,warm,あたたかい,暖かい,13/07/2020,3,1,1
326,5,10/10/2020,1,warm,あたたかい,暖かい,13/07/2020,3,1,1
326,5,24/10/2020,1,warm,あたたかい,暖かい,13/07/2020,3,1,1
326,6,08/11/2020,1,warm,あたたかい,暖かい,13/07/2020,3,1,1
326,6,22/11/2020,1,warm,あたたかい,暖かい,13/07/2020,3,1,1
326,6,06/12/2020,1,warm,あたたかい,暖かい,13/07/2020,3,1,1
326,6,21/12/2020,1,warm,あたたかい,暖かい,13/07/2020,3,1,1
326,7,02/01/2021,1,warm,あたたかい,暖かい,13/07/2020,3,1,1
333,5,08/08/2020,1,to get cold;to become cold,ひえる,冷える,15/07/2020,2,1,0
333,6,22/08/2020,1,to get cold;to become cold,ひえる,冷える,15/07/2020,2,1,0
333,7,05/09/2020,1,to get cold;to become cold,ひえる,冷える,15/07/2020,2,1,0
333,8,06/10/2020,1,to get cold;to become cold,ひえる,冷える,15/07/2020,2,1,0
333,9,06/11/2020,1,to get cold;to become cold,ひえる,冷える,15/07/2020,2,1,0
333,10,07/12/2020,1,to get cold;to become cold,ひえる,冷える,15/07/2020,2,1,0
358,5,08/08/2020,1,egg,たまご,卵,22/07/2020,2,1,0
358,6,22/08/2020,1,egg,たまご,卵,22/07/2020,2,1,0
358,7,05/09/2020,1,egg,たまご,卵,22/07/2020,2,1,0
358,8,06/10/2020,1,egg,たまご,卵,22/07/2020,2,1,0
358,9,06/11/2020,1,egg,たまご,卵,22/07/2020,2,1,0
358,10,07/12/2020,1,egg,たまご,卵,22/07/2020,2,1,0
365,5,08/08/2020,1,housewife,しゅふ,主婦,22/07/2020,4,1,1
365,4,22/08/2020,1,housewife,しゅふ,主婦,22/07/2020,4,1,1
365,5,29/08/2020,1,housewife,しゅふ,主婦,22/07/2020,4,1,1
365,6,12/09/2020,1,housewife,しゅふ,主婦,22/07/2020,4,1,1
365,7,26/09/2020,1,housewife,しゅふ,主婦,22/07/2020,4,1,1
365,8,27/10/2020,1,housewife,しゅふ,主婦,22/07/2020,4,1,1
365,8,28/11/2020,1,housewife,しゅふ,主婦,22/07/2020,4,1,1
365,9,29/12/2020,1,housewife,しゅふ,主婦,22/07/2020,4,1,1
367,5,08/08/2020,1,a cold,かぜ,風邪,22/07/2020,3,1,1
367,6,22/08/2020,1,a cold,かぜ,風邪,22/07/2020,3,1,1
367,7,05/09/2020,1,a cold,かぜ,風邪,22/07/2020,3,1,1
367,8,06/10/2020,1,a cold,かぜ,風邪,22/07/2020,3,1,1
367,9,06/11/2020,1,a cold,かぜ,風邪,22/07/2020,3,1,1
367,8,07/12/2020,1,a cold,かぜ,風邪,22/07/2020,3,1,1
409,1,08/08/2020,2,counter: flat; thin objects,〜まい,〜枚,07/08/2020,1,2,1
409,2,09/08/2020,2,counter: flat; thin objects,〜まい,〜枚,07/08/2020,1,2,1
409,3,11/08/2020,2,counter: flat; thin objects,〜まい,〜枚,07/08/2020,1,2,1
409,4,15/08/2020,2,counter: flat; thin objects,〜まい,〜枚,07/08/2020,1,2,1
409,5,22/08/2020,2,counter: flat; thin objects,〜まい,〜枚,07/08/2020,1,2,1
409,6,05/09/2020,2,counter: flat; thin objects,〜まい,〜枚,07/08/2020,1,2,1
409,7,19/09/2020,2,counter: flat; thin objects,〜まい,〜枚,07/08/2020,1,2,1
409,6,20/10/2020,2,counter: flat; thin objects,〜まい,〜枚,07/08/2020,1,2,1
409,7,03/11/2020,2,counter: flat; thin objects,〜まい,〜枚,07/08/2020,1,2,1
409,8,04/12/2020,2,counter: flat; thin objects,〜まい,〜枚,07/08/2020,1,2,1
410,0,08/08/2020,2,counter: vehicles; big equipment,〜だい,〜台,07/08/2020,1,2,1
410,0,09/08/2020,2,counter: vehicles; big equipment,〜だい,〜台,07/08/2020,1,2,1
410,1,10/08/2020,2,counter: vehicles; big equipment,〜だい,〜台,07/08/2020,1,2,1
410,2,11/08/2020,2,counter: vehicles; big equipment,〜だい,〜台,07/08/2020,1,2,1
410,3,13/08/2020,2,counter: vehicles; big equipment,〜だい,〜台,07/08/2020,1,2,1
410,4,17/08/2020,2,counter: vehicles; big equipment,〜だい,〜台,07/08/2020,1,2,1
410,5,24/08/2020,2,counter: vehicles; big equipment,〜だい,〜台,07/08/2020,1,2,1
410,6,09/09/2020,2,counter: vehicles; big equipment,〜だい,〜台,07/08/2020,1,2,1
410,7,23/09/2020,2,counter: vehicles; big equipment,〜だい,〜台,07/08/2020,1,2,1
410,6,24/10/2020,2,counter: vehicles; big equipment,〜だい,〜台,07/08/2020,1,2,1
410,6,08/11/2020,2,counter: vehicles; big equipment,〜だい,〜台,07/08/2020,1,2,1
410,7,22/11/2020,2,counter: vehicles; big equipment,〜だい,〜台,07/08/2020,1,2,1
410,8,23/12/2020,2,counter: vehicles; big equipment,〜だい,〜台,07/08/2020,1,2,1
411,1,08/08/2020,2,counter: books,〜さつ,〜冊,07/08/2020,1,2,0
411,2,09/08/2020,2,counter: books,〜さつ,〜冊,07/08/2020,1,2,0
411,3,11/08/2020,2,counter: books,〜さつ,〜冊,07/08/2020,1,2,0
411,4,15/08/2020,2,counter: books,〜さつ,〜冊,07/08/2020,1,2,0
411,5,22/08/2020,2,counter: books,〜さつ,〜冊,07/08/2020,1,2,0
411,6,05/09/2020,2,counter: books,〜さつ,〜冊,07/08/2020,1,2,0
411,7,19/09/2020,2,counter: books,〜さつ,〜冊,07/08/2020,1,2,0
411,8,20/10/2020,2,counter: books,〜さつ,〜冊,07/08/2020,1,2,0
411,9,21/11/2020,2,counter: books,〜さつ,〜冊,07/08/2020,1,2,0
411,10,22/12/2020,2,counter: books,〜さつ,〜冊,07/08/2020,1,2,0
412,0,08/08/2020,3,counter: shoes;socks,〜そく,〜足,07/08/2020,1,3,1
412,0,09/08/2020,3,counter: shoes;socks,〜そく,〜足,07/08/2020,1,3,1
412,1,10/08/2020,3,counter: shoes;socks,〜そく,〜足,07/08/2020,1,3,1
412,2,11/08/2020,3,counter: shoes;socks,〜そく,〜足,07/08/2020,1,3,1
412,3,13/08/2020,3,counter: shoes;socks,〜そく,〜足,07/08/2020,1,3,1
412,4,17/08/2020,3,counter: shoes;socks,〜そく,〜足,07/08/2020,1,3,1
412,5,24/08/2020,3,counter: shoes;socks,〜そく,〜足,07/08/2020,1,3,1
412,6,08/09/2020,3,counter: shoes;socks,〜そく,〜足,07/08/2020,1,3,1
412,6,22/09/2020,3,counter: shoes;socks,〜そく,〜足,07/08/2020,1,3,1
412,7,06/10/2020,3,counter: shoes;socks,〜そく,〜足,07/08/2020,1,3,1
412,8,06/11/2020,3,counter: shoes;socks,〜そく,〜足,07/08/2020,1,3,1
412,9,07/12/2020,3,counter: shoes;socks,〜そく,〜足,07/08/2020,1,3,1
413,1,08/08/2020,3,counter: animals (cat;dog;fish),〜ひき,〜匹,07/08/2020,1,3,0
413,2,09/08/2020,3,counter: animals (cat;dog;fish),〜ひき,〜匹,07/08/2020,1,3,0
413,3,11/08/2020,3,counter: animals (cat;dog;fish),〜ひき,〜匹,07/08/2020,1,3,0
413,4,15/08/2020,3,counter: animals (cat;dog;fish),〜ひき,〜匹,07/08/2020,1,3,0
413,5,22/08/2020,3,counter: animals (cat;dog;fish),〜ひき,〜匹,07/08/2020,1,3,0
413,6,05/09/2020,3,counter: animals (cat;dog;fish),〜ひき,〜匹,07/08/2020,1,3,0
413,7,19/09/2020,3,counter: animals (cat;dog;fish),〜ひき,〜匹,07/08/2020,1,3,0
413,8,20/10/2020,3,counter: animals (cat;dog;fish),〜ひき,〜匹,07/08/2020,1,3,0
413,9,21/11/2020,3,counter: animals (cat;dog;fish),〜ひき,〜匹,07/08/2020,1,3,0
413,10,22/12/2020,3,counter: animals (cat;dog;fish),〜ひき,〜匹,07/08/2020,1,3,0
414,1,08/08/2020,3,counter: long round objects,〜ほん,〜本,07/08/2020,1,3,0
414,2,09/08/2020,3,counter: long round objects,〜ほん,〜本,07/08/2020,1,3,0
414,3,11/08/2020,3,counter: long round objects,〜ほん,〜本,07/08/2020,1,3,0
414,4,15/08/2020,3,counter: long round objects,〜ほん,〜本,07/08/2020,1,3,0
414,5,22/08/2020,3,counter: long round objects,〜ほん,〜本,07/08/2020,1,3,0
414,6,05/09/2020,3,counter: long round objects,〜ほん,〜本,07/08/2020,1,3,0
414,7,19/09/2020,3,counter: long round objects,〜ほん,〜本,07/08/2020,1,3,0
414,8,20/10/2020,3,counter: long round objects,〜ほん,〜本,07/08/2020,1,3,0
414,9,21/11/2020,3,counter: long round objects,〜ほん,〜本,07/08/2020,1,3,0
414,10,22/12/2020,3,counter: long round objects,〜ほん,〜本,07/08/2020,1,3,0
415,1,08/08/2020,1,pardon me (short),しつれい,失礼,07/08/2020,2,1,0
415,2,09/08/2020,1,pardon me (short),しつれい,失礼,07/08/2020,2,1,0
415,3,11/08/2020,1,pardon me (short),しつれい,失礼,07/08/2020,2,1,0
415,4,15/08/2020,1,pardon me (short),しつれい,失礼,07/08/2020,2,1,0
415,5,22/08/2020,1,pardon me (short),しつれい,失礼,07/08/2020,2,1,0
415,6,05/09/2020,1,pardon me (short),しつれい,失礼,07/08/2020,2,1,0
415,7,19/09/2020,1,pardon me (short),しつれい,失礼,07/08/2020,2,1,0
415,8,20/10/2020,1,pardon me (short),しつれい,失礼,07/08/2020,2,1,0
415,9,21/11/2020,1,pardon me (short),しつれい,失礼,07/08/2020,2,1,0
415,10,22/12/2020,1,pardon me (short),しつれい,失礼,07/08/2020,2,1,0
10,8,09/08/2020,1,(black) tea,こうちゃ,紅茶,09/05/2020,2,1,0
10,9,09/09/2020,1,(black) tea,こうちゃ,紅茶,09/05/2020,2,1,0
10,8,10/10/2020,1,(black) tea,こうちゃ,紅茶,09/05/2020,2,1,0
10,9,10/11/2020,1,(black) tea,こうちゃ,紅茶,09/05/2020,2,1,0
10,10,11/12/2020,1,(black) tea,こうちゃ,紅茶,09/05/2020,2,1,0
38,8,09/08/2020,1,parents,りょうしん,両親,09/05/2020,2,1,0
38,8,09/09/2020,1,parents,りょうしん,両親,09/05/2020,2,1,0
38,9,10/10/2020,1,parents,りょうしん,両親,09/05/2020,2,1,0
38,10,10/11/2020,1,parents,りょうしん,両親,09/05/2020,2,1,0
44,8,09/08/2020,1,autumn,あき,秋,09/05/2020,1,1,0
44,9,09/09/2020,1,autumn,あき,秋,09/05/2020,1,1,0
44,9,10/10/2020,1,autumn,あき,秋,09/05/2020,1,1,0
44,10,10/11/2020,1,autumn,あき,秋,09/05/2020,1,1,0
47,8,09/08/2020,1,west ,にし,西,09/05/2020,1,1,0
47,9,09/09/2020,1,west ,にし,西,09/05/2020,1,1,0
47,10,11/10/2020,1,west ,にし,西,09/05/2020,1,1,0
68,5,09/08/2020,1,wedding,けっこんしき,結婚式,13/05/2020,5,1,1
68,4,23/08/2020,1,wedding,けっこんしき,結婚式,13/05/2020,5,1,1
68,5,31/08/2020,1,wedding,けっこんしき,結婚式,13/05/2020,5,1,1
68,4,14/09/2020,1,wedding,けっこんしき,結婚式,13/05/2020,5,1,1
68,5,21/09/2020,1,wedding,けっこんしき,結婚式,13/05/2020,5,1,1
68,4,05/10/2020,1,wedding,けっこんしき,結婚式,13/05/2020,5,1,1
68,5,12/10/2020,1,wedding,けっこんしき,結婚式,13/05/2020,5,1,1
68,6,26/10/2020,1,wedding,けっこんしき,結婚式,13/05/2020,5,1,1
68,5,09/11/2020,1,wedding,けっこんしき,結婚式,13/05/2020,5,1,1
68,5,23/11/2020,1,wedding,けっこんしき,結婚式,13/05/2020,5,1,1
68,6,07/12/2020,1,wedding,けっこんしき,結婚式,13/05/2020,5,1,1
68,5,21/12/2020,1,wedding,けっこんしき,結婚式,13/05/2020,5,1,1
68,6,02/01/2021,1,wedding,けっこんしき,結婚式,13/05/2020,5,1,1
69,6,09/08/2020,1,earthquake,じしん,地震,13/05/2020,4,1,1
69,6,23/08/2020,1,earthquake,じしん,地震,13/05/2020,4,1,1
69,7,06/09/2020,1,earthquake,じしん,地震,13/05/2020,4,1,1
69,8,07/10/2020,1,earthquake,じしん,地震,13/05/2020,4,1,1
69,7,08/11/2020,1,earthquake,じしん,地震,13/05/2020,4,1,1
69,7,09/12/2020,1,earthquake,じしん,地震,13/05/2020,4,1,1
73,6,09/08/2020,1,graduation ceremony,そつぎょうしき,卒業式,15/05/2020,5,1,1
73,7,23/08/2020,1,graduation ceremony,そつぎょうしき,卒業式,15/05/2020,5,1,1
73,7,23/09/2020,1,graduation ceremony,そつぎょうしき,卒業式,15/05/2020,5,1,1
73,8,24/10/2020,1,graduation ceremony,そつぎょうしき,卒業式,15/05/2020,5,1,1
73,9,24/11/2020,1,graduation ceremony,そつぎょうしき,卒業式,15/05/2020,5,1,1
73,9,26/12/2020,1,graduation ceremony,そつぎょうしき,卒業式,15/05/2020,5,1,1
75,6,09/08/2020,1,presentation,はっぴょう,発表,15/05/2020,4,1,1
75,7,23/08/2020,1,presentation,はっぴょう,発表,15/05/2020,4,1,1
75,7,23/09/2020,1,presentation,はっぴょう,発表,15/05/2020,4,1,1
75,6,24/10/2020,1,presentation,はっぴょう,発表,15/05/2020,4,1,1
75,5,08/11/2020,1,presentation,はっぴょう,発表,15/05/2020,4,1,1
75,6,22/11/2020,1,presentation,はっぴょう,発表,15/05/2020,4,1,1
75,7,06/12/2020,1,presentation,はっぴょう,発表,15/05/2020,4,1,1
90,8,09/08/2020,1,to draw;paint,かく,描く,22/05/2020,2,1,0
90,9,09/09/2020,1,to draw;paint,かく,描く,22/05/2020,2,1,0
90,10,11/10/2020,1,to draw;paint,かく,描く,22/05/2020,2,1,0
107,8,09/08/2020,1,Wednesday,すいようび,水曜日,25/05/2020,2,1,0
